what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237171113
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1430237175583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237177349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237206004
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430237207848
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1430237211785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237213004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237217240
started,bundle,org.eclipse.m2m.atl.adt.debug,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.debug",1430237221271
activated,editor,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1430237221287
started,bundle,org.eclipse.m2m.atl.core.ui,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.core.ui",1430237223318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237228975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237430302
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1430237430333
started,bundle,org.eclipse.m2m.atl.debug.core,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.debug.core",1430237430364
started,bundle,org.eclipse.m2m.atl.engine.emfvm.launch,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.engine.emfvm.launch",1430237430427
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430237434524
opened,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1430237434852
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1430237434868
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1430237437712
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1430237438727
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1430237441165
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1430237441196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237444275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237449479
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237451063
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237453506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237454834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237458977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237461649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237463730
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430237468738
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1430237470019
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430237476786
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1430237476926
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430237484474
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1430237484568
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1430237486209
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430237493428
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1430237493631
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1430237496789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1430237497964
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430237500292
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1430237500417
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1430237501792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1430237502464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237516454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237516517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1430237516517
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430237521314
activated,editor,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1430237521845
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430237521892
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1430237525643
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1430237537311
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1430237539889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237547464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237550387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237552918
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237555676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237560222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237562222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237564139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237567032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237573360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237575079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237577896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237579809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237581152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237583890
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1430237586844
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1430237589562
closed,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1430237589578
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430237591406
opened,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1430237594314
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1430237594329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237603215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237717771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237721256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237843949
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430237856326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237868330
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237898801
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1430237904004
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430237905691
closed,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1430237905691
closed,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1430237905691
closed,editor,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1430237905691
closed,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1430237905707
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1430237905722
closed,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.ReflectiveEditorID",1430237905722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237908660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237922365
started,bundle,org.eclipse.gmf.runtime.diagram.core,1.4.1.v20101221-2230,"org.eclipse.gmf.runtime.diagram.core",1430237923661
started,bundle,org.eclipse.emf.ecoretools.diagram,1.0.0.v20110601-1615,"org.eclipse.emf.ecoretools.diagram",1430237923661
started,bundle,org.eclipse.emf.workspace,1.5.1.v20110823-1800,"org.eclipse.emf.workspace",1430237923661
started,bundle,org.eclipse.emf.transaction,1.4.0.v20100331-1738,"org.eclipse.emf.transaction",1430237923693
started,bundle,org.eclipse.gmf.runtime.emf.core,1.4.1.v20101222-2230,"org.eclipse.gmf.runtime.emf.core",1430237923693
started,bundle,org.eclipse.emf.ecore.change,2.7.1.v20120127-1122,"org.eclipse.emf.ecore.change",1430237923724
started,bundle,org.eclipse.emf.validation,1.4.0.v20100428-2315,"org.eclipse.emf.validation",1430237923771
started,bundle,org.eclipse.emf.ecoretools.diagram.ui.outline,1.0.0.v20110601-1615,"org.eclipse.emf.ecoretools.diagram.ui.outline",1430237924615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430237932653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430238156475
opened,editor,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1430238158194
activated,editor,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1430238158225
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430238212257
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1430238212429
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1430238212461
activated,editor,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1430238215070
closed,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1430238215086
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430238216634
opened,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1430238219743
activated,editor,org.eclipse.emf.ecore.editor,2.7.0.v20120130-0943,"org.eclipse.emf.ecore.presentation.EcoreEditorID",1430238219743
activated,editor,org.eclipse.m2m.atl.adt.editor,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.editor.AtlEditor",1430238231776
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430238304003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430238790190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430238859264
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430240474103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430240508576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430240510342
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430240510467
started,bundle,org.eclipse.gmf.runtime.common.core,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.common.core",1430240510701
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1430240510779
stopped,bundle,org.eclipse.emf.eef.codegen.ecore,1.0.2.v20120216-1513,"org.eclipse.emf.eef.codegen.ecore",1430240510779
stopped,bundle,org.eclipse.emf.eef.codegen,1.0.2.v20120216-1513,"org.eclipse.emf.eef.codegen",1430240510779
stopped,bundle,org.eclipse.mylyn.pde.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.pde.ui",1430240510779
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1430240510779
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20111213-1754,"org.eclipse.pde.ds.ui",1430240510779
stopped,bundle,org.eclipse.pde.runtime,3.4.201.v20110928-1516,"org.eclipse.pde.runtime",1430240510779
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20110516,"org.eclipse.pde.ua.ui",1430240510779
stopped,bundle,org.eclipse.pde.ui.templates,3.4.400.v20110928-1516,"org.eclipse.pde.ui.templates",1430240510779
stopped,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1430240510795
stopped,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1430240510795
stopped,bundle,org.eclipse.ant.launching,1.0.101.v20120110-1739,"org.eclipse.ant.launching",1430240510795
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1430240510795
stopped,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1430240510795
stopped,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1430240510795
stopped,bundle,org.eclipse.emf.compare.ui,1.2.2.v20120214-0915,"org.eclipse.emf.compare.ui",1430240510795
